OrderDetailID,OrderID,Product_ID,Quantity,CustomerID,EmployeeID,OrderDate,ShipperID,Product_Name,SupplierID,CategoryID,ProductDescription,ProductPrice,CategoryName,Description,CustomerName,ContactName,Address,City,PostalCode,Country,ShipperName,Phone
421,10406,1,10,62,7,1997-01-07,1,Chais,1,1,10 boxes x 20 bags,18.0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Queen Cozinha,Lúcia Carvalho,"Alameda dos Canàrios, 891",São Paulo,05487-020,Brazil,Speedy Express,(503) 555-9831
422,10406,21,30,62,7,1997-01-07,1,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,10.0,Confections,"Desserts, candies, and sweet breads",Queen Cozinha,Lúcia Carvalho,"Alameda dos Canàrios, 891",São Paulo,05487-020,Brazil,Speedy Express,(503) 555-9831
423,10406,28,42,62,7,1997-01-07,1,Rössle Sauerkraut,12,7,25 - 825 g cans,45.6,Produce,Dried fruit and bean curd,Queen Cozinha,Lúcia Carvalho,"Alameda dos Canàrios, 891",São Paulo,05487-020,Brazil,Speedy Express,(503) 555-9831
424,10406,36,5,62,7,1997-01-07,1,Inlagd Sill,17,8,24 - 250 g jars,19.0,Seafood,Seaweed and fish,Queen Cozinha,Lúcia Carvalho,"Alameda dos Canàrios, 891",São Paulo,05487-020,Brazil,Speedy Express,(503) 555-9831
425,10406,40,2,62,7,1997-01-07,1,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,Seafood,Seaweed and fish,Queen Cozinha,Lúcia Carvalho,"Alameda dos Canàrios, 891",São Paulo,05487-020,Brazil,Speedy Express,(503) 555-9831
426,10407,11,30,56,2,1997-01-07,2,Queso Cabrales,5,4,1 kg pkg.,21.0,Dairy Products,Cheeses,Ottilies Käseladen,Henriette Pfalzheim,Mehrheimerstr. 369,Köln,50739,Germany,United Package,(503) 555-3199
427,10407,69,15,56,2,1997-01-07,2,Gudbrandsdalsost,15,4,10 kg pkg.,36.0,Dairy Products,Cheeses,Ottilies Käseladen,Henriette Pfalzheim,Mehrheimerstr. 369,Köln,50739,Germany,United Package,(503) 555-3199
428,10407,71,15,56,2,1997-01-07,2,Fløtemysost,15,4,10 - 500 g pkgs.,21.5,Dairy Products,Cheeses,Ottilies Käseladen,Henriette Pfalzheim,Mehrheimerstr. 369,Köln,50739,Germany,United Package,(503) 555-3199
429,10408,37,10,23,8,1997-01-08,1,Gravad lax,17,8,12 - 500 g pkgs.,26.0,Seafood,Seaweed and fish,Folies gourmandes,Martine Rancé,"184, chaussée de Tournai",Lille,59000,France,Speedy Express,(503) 555-9831
430,10408,54,6,23,8,1997-01-08,1,Tourtière,25,6,16 pies,7.45,Meat/Poultry,Prepared meats,Folies gourmandes,Martine Rancé,"184, chaussée de Tournai",Lille,59000,France,Speedy Express,(503) 555-9831
431,10408,62,35,23,8,1997-01-08,1,Tarte au sucre,29,3,48 pies,49.3,Confections,"Desserts, candies, and sweet breads",Folies gourmandes,Martine Rancé,"184, chaussée de Tournai",Lille,59000,France,Speedy Express,(503) 555-9831
432,10409,14,12,54,3,1997-01-09,1,Tofu,6,7,40 - 100 g pkgs.,23.25,Produce,Dried fruit and bean curd,Océano Atlántico Ltda.,Yvonne Moncada,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,1010,Argentina,Speedy Express,(503) 555-9831
433,10409,21,12,54,3,1997-01-09,1,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,10.0,Confections,"Desserts, candies, and sweet breads",Océano Atlántico Ltda.,Yvonne Moncada,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,1010,Argentina,Speedy Express,(503) 555-9831
434,10410,33,49,10,3,1997-01-10,3,Geitost,15,4,500 g,2.5,Dairy Products,Cheeses,Bottom-Dollar Marketse,Elizabeth Lincoln,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Federal Shipping,(503) 555-9931
435,10410,59,16,10,3,1997-01-10,3,Raclette Courdavault,28,4,5 kg pkg.,55.0,Dairy Products,Cheeses,Bottom-Dollar Marketse,Elizabeth Lincoln,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Federal Shipping,(503) 555-9931
436,10411,41,25,10,9,1997-01-10,3,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,9.65,Seafood,Seaweed and fish,Bottom-Dollar Marketse,Elizabeth Lincoln,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Federal Shipping,(503) 555-9931
437,10411,44,40,10,9,1997-01-10,3,Gula Malacca,20,2,20 - 2 kg bags,19.45,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Bottom-Dollar Marketse,Elizabeth Lincoln,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Federal Shipping,(503) 555-9931
438,10411,59,9,10,9,1997-01-10,3,Raclette Courdavault,28,4,5 kg pkg.,55.0,Dairy Products,Cheeses,Bottom-Dollar Marketse,Elizabeth Lincoln,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Federal Shipping,(503) 555-9931
439,10412,14,20,87,8,1997-01-13,2,Tofu,6,7,40 - 100 g pkgs.,23.25,Produce,Dried fruit and bean curd,Wartian Herkku,Pirkko Koskitalo,Torikatu 38,Oulu,90110,Finland,United Package,(503) 555-3199
440,10413,1,24,41,3,1997-01-14,2,Chais,1,1,10 boxes x 20 bags,18.0,Beverages,"Soft drinks, coffees, teas, beers, and ales",La maison d'Asie,Annette Roulet,1 rue Alsace-Lorraine,Toulouse,31000,France,United Package,(503) 555-3199
441,10413,62,40,41,3,1997-01-14,2,Tarte au sucre,29,3,48 pies,49.3,Confections,"Desserts, candies, and sweet breads",La maison d'Asie,Annette Roulet,1 rue Alsace-Lorraine,Toulouse,31000,France,United Package,(503) 555-3199
442,10413,76,14,41,3,1997-01-14,2,Lakkalikööri,23,1,500 ml,18.0,Beverages,"Soft drinks, coffees, teas, beers, and ales",La maison d'Asie,Annette Roulet,1 rue Alsace-Lorraine,Toulouse,31000,France,United Package,(503) 555-3199
443,10414,19,18,21,2,1997-01-14,3,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,Confections,"Desserts, candies, and sweet breads",Familia Arquibaldo,Aria Cruz,"Rua Orós, 92",São Paulo,05442-030,Brazil,Federal Shipping,(503) 555-9931
444,10414,33,50,21,2,1997-01-14,3,Geitost,15,4,500 g,2.5,Dairy Products,Cheeses,Familia Arquibaldo,Aria Cruz,"Rua Orós, 92",São Paulo,05442-030,Brazil,Federal Shipping,(503) 555-9931
445,10415,17,2,36,3,1997-01-15,1,Alice Mutton,7,6,20 - 1 kg tins,39.0,Meat/Poultry,Prepared meats,Hungry Coyote Import Store,Yoshi Latimer,City Center Plaza 516 Main St.,Elgin,97827,USA,Speedy Express,(503) 555-9831
446,10415,33,20,36,3,1997-01-15,1,Geitost,15,4,500 g,2.5,Dairy Products,Cheeses,Hungry Coyote Import Store,Yoshi Latimer,City Center Plaza 516 Main St.,Elgin,97827,USA,Speedy Express,(503) 555-9831
447,10416,19,20,87,8,1997-01-16,3,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,Confections,"Desserts, candies, and sweet breads",Wartian Herkku,Pirkko Koskitalo,Torikatu 38,Oulu,90110,Finland,Federal Shipping,(503) 555-9931
448,10416,53,10,87,8,1997-01-16,3,Perth Pasties,24,6,48 pieces,32.8,Meat/Poultry,Prepared meats,Wartian Herkku,Pirkko Koskitalo,Torikatu 38,Oulu,90110,Finland,Federal Shipping,(503) 555-9931
449,10416,57,20,87,8,1997-01-16,3,Ravioli Angelo,26,5,24 - 250 g pkgs.,19.5,Grains/Cereals,"Breads, crackers, pasta, and cereal",Wartian Herkku,Pirkko Koskitalo,Torikatu 38,Oulu,90110,Finland,Federal Shipping,(503) 555-9931
450,10417,38,50,73,4,1997-01-16,3,Côte de Blaye,18,1,12 - 75 cl bottles,263.5,Beverages,"Soft drinks, coffees, teas, beers, and ales",Simons bistro,Jytte Petersen,Vinbæltet 34,København,1734,Denmark,Federal Shipping,(503) 555-9931
451,10417,46,2,73,4,1997-01-16,3,Spegesild,21,8,4 - 450 g glasses,12.0,Seafood,Seaweed and fish,Simons bistro,Jytte Petersen,Vinbæltet 34,København,1734,Denmark,Federal Shipping,(503) 555-9931
452,10417,68,36,73,4,1997-01-16,3,Scottish Longbreads,8,3,10 boxes x 8 pieces,12.5,Confections,"Desserts, candies, and sweet breads",Simons bistro,Jytte Petersen,Vinbæltet 34,København,1734,Denmark,Federal Shipping,(503) 555-9931
453,10417,77,35,73,4,1997-01-16,3,Original Frankfurter grüne Soße,12,2,12 boxes,13.0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Simons bistro,Jytte Petersen,Vinbæltet 34,København,1734,Denmark,Federal Shipping,(503) 555-9931
454,10418,2,60,63,4,1997-01-17,1,Chang,1,1,24 - 12 oz bottles,19.0,Beverages,"Soft drinks, coffees, teas, beers, and ales",QUICK-Stop,Horst Kloss,Taucherstraße 10,Cunewalde,1307,Germany,Speedy Express,(503) 555-9831
455,10418,47,55,63,4,1997-01-17,1,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,Confections,"Desserts, candies, and sweet breads",QUICK-Stop,Horst Kloss,Taucherstraße 10,Cunewalde,1307,Germany,Speedy Express,(503) 555-9831
456,10418,61,16,63,4,1997-01-17,1,Sirop d'érable,29,2,24 - 500 ml bottles,28.5,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",QUICK-Stop,Horst Kloss,Taucherstraße 10,Cunewalde,1307,Germany,Speedy Express,(503) 555-9831
457,10418,74,15,63,4,1997-01-17,1,Longlife Tofu,4,7,5 kg pkg.,10.0,Produce,Dried fruit and bean curd,QUICK-Stop,Horst Kloss,Taucherstraße 10,Cunewalde,1307,Germany,Speedy Express,(503) 555-9831
458,10419,60,60,68,4,1997-01-20,2,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,Dairy Products,Cheeses,Richter Supermarkt,Michael Holz,Grenzacherweg 237,Genève,1203,Switzerland,United Package,(503) 555-3199
459,10419,69,20,68,4,1997-01-20,2,Gudbrandsdalsost,15,4,10 kg pkg.,36.0,Dairy Products,Cheeses,Richter Supermarkt,Michael Holz,Grenzacherweg 237,Genève,1203,Switzerland,United Package,(503) 555-3199
460,10420,9,20,88,3,1997-01-21,1,Mishi Kobe Niku,4,6,18 - 500 g pkgs.,97.0,Meat/Poultry,Prepared meats,Wellington Importadora,Paula Parente,"Rua do Mercado, 12",Resende,08737-363,Brazil,Speedy Express,(503) 555-9831
461,10420,13,2,88,3,1997-01-21,1,Konbu,6,8,2 kg box,6.0,Seafood,Seaweed and fish,Wellington Importadora,Paula Parente,"Rua do Mercado, 12",Resende,08737-363,Brazil,Speedy Express,(503) 555-9831
462,10420,70,8,88,3,1997-01-21,1,Outback Lager,7,1,24 - 355 ml bottles,15.0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Wellington Importadora,Paula Parente,"Rua do Mercado, 12",Resende,08737-363,Brazil,Speedy Express,(503) 555-9831
463,10420,73,20,88,3,1997-01-21,1,Röd Kaviar,17,8,24 - 150 g jars,15.0,Seafood,Seaweed and fish,Wellington Importadora,Paula Parente,"Rua do Mercado, 12",Resende,08737-363,Brazil,Speedy Express,(503) 555-9831
464,10421,19,4,61,8,1997-01-21,1,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,Confections,"Desserts, candies, and sweet breads",Que Delícia,Bernardo Batista,"Rua da Panificadora, 12",Rio de Janeiro,02389-673,Brazil,Speedy Express,(503) 555-9831
465,10421,26,30,61,8,1997-01-21,1,Gumbär Gummibärchen,11,3,100 - 250 g bags,31.23,Confections,"Desserts, candies, and sweet breads",Que Delícia,Bernardo Batista,"Rua da Panificadora, 12",Rio de Janeiro,02389-673,Brazil,Speedy Express,(503) 555-9831
466,10421,53,15,61,8,1997-01-21,1,Perth Pasties,24,6,48 pieces,32.8,Meat/Poultry,Prepared meats,Que Delícia,Bernardo Batista,"Rua da Panificadora, 12",Rio de Janeiro,02389-673,Brazil,Speedy Express,(503) 555-9831
467,10421,77,10,61,8,1997-01-21,1,Original Frankfurter grüne Soße,12,2,12 boxes,13.0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Que Delícia,Bernardo Batista,"Rua da Panificadora, 12",Rio de Janeiro,02389-673,Brazil,Speedy Express,(503) 555-9831
468,10422,26,2,27,2,1997-01-22,1,Gumbär Gummibärchen,11,3,100 - 250 g bags,31.23,Confections,"Desserts, candies, and sweet breads",Franchi S.p.A.,Paolo Accorti,Via Monte Bianco 34,Torino,10100,Italy,Speedy Express,(503) 555-9831
469,10423,31,14,31,6,1997-01-23,3,Gorgonzola Telino,14,4,12 - 100 g pkgs,12.5,Dairy Products,Cheeses,Gourmet Lanchonetes,André Fonseca,"Av. Brasil, 442",Campinas,04876-786,Brazil,Federal Shipping,(503) 555-9931
470,10423,59,20,31,6,1997-01-23,3,Raclette Courdavault,28,4,5 kg pkg.,55.0,Dairy Products,Cheeses,Gourmet Lanchonetes,André Fonseca,"Av. Brasil, 442",Campinas,04876-786,Brazil,Federal Shipping,(503) 555-9931
471,10424,35,60,51,7,1997-01-23,2,Steeleye Stout,16,1,24 - 12 oz bottles,18.0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Mère Paillarde,Jean Fresnière,43 rue St. Laurent,Montréal,H1J 1C3,Canada,United Package,(503) 555-3199
472,10424,38,49,51,7,1997-01-23,2,Côte de Blaye,18,1,12 - 75 cl bottles,263.5,Beverages,"Soft drinks, coffees, teas, beers, and ales",Mère Paillarde,Jean Fresnière,43 rue St. Laurent,Montréal,H1J 1C3,Canada,United Package,(503) 555-3199
473,10424,68,30,51,7,1997-01-23,2,Scottish Longbreads,8,3,10 boxes x 8 pieces,12.5,Confections,"Desserts, candies, and sweet breads",Mère Paillarde,Jean Fresnière,43 rue St. Laurent,Montréal,H1J 1C3,Canada,United Package,(503) 555-3199
474,10425,55,10,41,6,1997-01-24,2,Pâté chinois,25,6,24 boxes x 2 pies,24.0,Meat/Poultry,Prepared meats,La maison d'Asie,Annette Roulet,1 rue Alsace-Lorraine,Toulouse,31000,France,United Package,(503) 555-3199
475,10425,76,20,41,6,1997-01-24,2,Lakkalikööri,23,1,500 ml,18.0,Beverages,"Soft drinks, coffees, teas, beers, and ales",La maison d'Asie,Annette Roulet,1 rue Alsace-Lorraine,Toulouse,31000,France,United Package,(503) 555-3199
476,10426,56,5,29,4,1997-01-27,1,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38.0,Grains/Cereals,"Breads, crackers, pasta, and cereal",Galería del gastrónomo,Eduardo Saavedra,"Rambla de Cataluña, 23",Barcelona,8022,Spain,Speedy Express,(503) 555-9831
477,10426,64,7,29,4,1997-01-27,1,Wimmers gute Semmelknödel,12,5,20 bags x 4 pieces,33.25,Grains/Cereals,"Breads, crackers, pasta, and cereal",Galería del gastrónomo,Eduardo Saavedra,"Rambla de Cataluña, 23",Barcelona,8022,Spain,Speedy Express,(503) 555-9831
478,10427,14,35,59,4,1997-01-27,2,Tofu,6,7,40 - 100 g pkgs.,23.25,Produce,Dried fruit and bean curd,Piccolo und mehr,Georg Pipps,Geislweg 14,Salzburg,5020,Austria,United Package,(503) 555-3199
479,10428,46,20,66,7,1997-01-28,1,Spegesild,21,8,4 - 450 g glasses,12.0,Seafood,Seaweed and fish,Reggiani Caseifici,Maurizio Moroni,Strada Provinciale 124,Reggio Emilia,42100,Italy,Speedy Express,(503) 555-9831
480,10429,50,40,37,3,1997-01-29,2,Valkoinen suklaa,23,3,12 - 100 g bars,16.25,Confections,"Desserts, candies, and sweet breads",Hungry Owl All-Night Grocers,Patricia McKenna,8 Johnstown Road,Cork,,Ireland,United Package,(503) 555-3199
481,10429,63,35,37,3,1997-01-29,2,Vegie-spread,7,2,15 - 625 g jars,43.9,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Hungry Owl All-Night Grocers,Patricia McKenna,8 Johnstown Road,Cork,,Ireland,United Package,(503) 555-3199
482,10430,17,45,20,4,1997-01-30,1,Alice Mutton,7,6,20 - 1 kg tins,39.0,Meat/Poultry,Prepared meats,Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,Speedy Express,(503) 555-9831
483,10430,21,50,20,4,1997-01-30,1,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,10.0,Confections,"Desserts, candies, and sweet breads",Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,Speedy Express,(503) 555-9831
484,10430,56,30,20,4,1997-01-30,1,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38.0,Grains/Cereals,"Breads, crackers, pasta, and cereal",Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,Speedy Express,(503) 555-9831
485,10430,59,70,20,4,1997-01-30,1,Raclette Courdavault,28,4,5 kg pkg.,55.0,Dairy Products,Cheeses,Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,Speedy Express,(503) 555-9831
486,10431,17,50,10,4,1997-01-30,2,Alice Mutton,7,6,20 - 1 kg tins,39.0,Meat/Poultry,Prepared meats,Bottom-Dollar Marketse,Elizabeth Lincoln,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,United Package,(503) 555-3199
487,10431,40,50,10,4,1997-01-30,2,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,Seafood,Seaweed and fish,Bottom-Dollar Marketse,Elizabeth Lincoln,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,United Package,(503) 555-3199
488,10431,47,30,10,4,1997-01-30,2,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,Confections,"Desserts, candies, and sweet breads",Bottom-Dollar Marketse,Elizabeth Lincoln,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,United Package,(503) 555-3199
489,10432,26,10,75,3,1997-01-31,2,Gumbär Gummibärchen,11,3,100 - 250 g bags,31.23,Confections,"Desserts, candies, and sweet breads",Split Rail Beer & Ale,Art Braunschweiger,P.O. Box 555,Lander,82520,USA,United Package,(503) 555-3199
490,10432,54,40,75,3,1997-01-31,2,Tourtière,25,6,16 pies,7.45,Meat/Poultry,Prepared meats,Split Rail Beer & Ale,Art Braunschweiger,P.O. Box 555,Lander,82520,USA,United Package,(503) 555-3199
491,10433,56,28,60,3,1997-02-03,3,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38.0,Grains/Cereals,"Breads, crackers, pasta, and cereal",Princesa Isabel Vinhoss,Isabel de Castro,Estrada da saúde n. 58,Lisboa,1756,Portugal,Federal Shipping,(503) 555-9931
492,10434,11,6,24,3,1997-02-03,2,Queso Cabrales,5,4,1 kg pkg.,21.0,Dairy Products,Cheeses,Folk och fä HB,Maria Larsson,Åkergatan 24,Bräcke,S-844 67,Sweden,United Package,(503) 555-3199
493,10434,76,18,24,3,1997-02-03,2,Lakkalikööri,23,1,500 ml,18.0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Folk och fä HB,Maria Larsson,Åkergatan 24,Bräcke,S-844 67,Sweden,United Package,(503) 555-3199
494,10435,2,10,16,8,1997-02-04,2,Chang,1,1,24 - 12 oz bottles,19.0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Consolidated Holdings,Elizabeth Brown,Berkeley Gardens 12 Brewery,London,WX1 6LT,UK,United Package,(503) 555-3199
495,10435,22,12,16,8,1997-02-04,2,Gustaf's Knäckebröd,9,5,24 - 500 g pkgs.,21.0,Grains/Cereals,"Breads, crackers, pasta, and cereal",Consolidated Holdings,Elizabeth Brown,Berkeley Gardens 12 Brewery,London,WX1 6LT,UK,United Package,(503) 555-3199
496,10435,72,10,16,8,1997-02-04,2,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,Dairy Products,Cheeses,Consolidated Holdings,Elizabeth Brown,Berkeley Gardens 12 Brewery,London,WX1 6LT,UK,United Package,(503) 555-3199
497,10436,46,5,7,3,1997-02-05,2,Spegesild,21,8,4 - 450 g glasses,12.0,Seafood,Seaweed and fish,Blondel père et fils,Frédérique Citeaux,"24, place Kléber",Strasbourg,67000,France,United Package,(503) 555-3199
498,10436,56,40,7,3,1997-02-05,2,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38.0,Grains/Cereals,"Breads, crackers, pasta, and cereal",Blondel père et fils,Frédérique Citeaux,"24, place Kléber",Strasbourg,67000,France,United Package,(503) 555-3199
499,10436,64,30,7,3,1997-02-05,2,Wimmers gute Semmelknödel,12,5,20 bags x 4 pieces,33.25,Grains/Cereals,"Breads, crackers, pasta, and cereal",Blondel père et fils,Frédérique Citeaux,"24, place Kléber",Strasbourg,67000,France,United Package,(503) 555-3199
500,10436,75,24,7,3,1997-02-05,2,Rhönbräu Klosterbier,12,1,24 - 0.5 l bottles,7.75,Beverages,"Soft drinks, coffees, teas, beers, and ales",Blondel père et fils,Frédérique Citeaux,"24, place Kléber",Strasbourg,67000,France,United Package,(503) 555-3199
501,10437,53,15,87,8,1997-02-05,1,Perth Pasties,24,6,48 pieces,32.8,Meat/Poultry,Prepared meats,Wartian Herkku,Pirkko Koskitalo,Torikatu 38,Oulu,90110,Finland,Speedy Express,(503) 555-9831
502,10438,19,15,79,3,1997-02-06,2,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,Confections,"Desserts, candies, and sweet breads",Toms Spezialitäten,Karin Josephs,Luisenstr. 48,Münster,44087,Germany,United Package,(503) 555-3199
503,10438,34,20,79,3,1997-02-06,2,Sasquatch Ale,16,1,24 - 12 oz bottles,14.0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Toms Spezialitäten,Karin Josephs,Luisenstr. 48,Münster,44087,Germany,United Package,(503) 555-3199
504,10438,57,15,79,3,1997-02-06,2,Ravioli Angelo,26,5,24 - 250 g pkgs.,19.5,Grains/Cereals,"Breads, crackers, pasta, and cereal",Toms Spezialitäten,Karin Josephs,Luisenstr. 48,Münster,44087,Germany,United Package,(503) 555-3199
505,10439,12,15,51,6,1997-02-07,3,Queso Manchego La Pastora,5,4,10 - 500 g pkgs.,38.0,Dairy Products,Cheeses,Mère Paillarde,Jean Fresnière,43 rue St. Laurent,Montréal,H1J 1C3,Canada,Federal Shipping,(503) 555-9931
506,10439,16,16,51,6,1997-02-07,3,Pavlova,7,3,32 - 500 g boxes,17.45,Confections,"Desserts, candies, and sweet breads",Mère Paillarde,Jean Fresnière,43 rue St. Laurent,Montréal,H1J 1C3,Canada,Federal Shipping,(503) 555-9931
507,10439,64,6,51,6,1997-02-07,3,Wimmers gute Semmelknödel,12,5,20 bags x 4 pieces,33.25,Grains/Cereals,"Breads, crackers, pasta, and cereal",Mère Paillarde,Jean Fresnière,43 rue St. Laurent,Montréal,H1J 1C3,Canada,Federal Shipping,(503) 555-9931
508,10439,74,30,51,6,1997-02-07,3,Longlife Tofu,4,7,5 kg pkg.,10.0,Produce,Dried fruit and bean curd,Mère Paillarde,Jean Fresnière,43 rue St. Laurent,Montréal,H1J 1C3,Canada,Federal Shipping,(503) 555-9931
509,10440,2,45,71,4,1997-02-10,2,Chang,1,1,24 - 12 oz bottles,19.0,Beverages,"Soft drinks, coffees, teas, beers, and ales",Save-a-lot Markets,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,United Package,(503) 555-3199
510,10440,16,49,71,4,1997-02-10,2,Pavlova,7,3,32 - 500 g boxes,17.45,Confections,"Desserts, candies, and sweet breads",Save-a-lot Markets,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,United Package,(503) 555-3199
511,10440,29,24,71,4,1997-02-10,2,Thüringer Rostbratwurst,12,6,50 bags x 30 sausgs.,123.79,Meat/Poultry,Prepared meats,Save-a-lot Markets,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,United Package,(503) 555-3199
512,10440,61,90,71,4,1997-02-10,2,Sirop d'érable,29,2,24 - 500 ml bottles,28.5,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Save-a-lot Markets,Jose Pavarotti,187 Suffolk Ln.,Boise,83720,USA,United Package,(503) 555-3199
513,10441,27,50,55,3,1997-02-10,2,Schoggi Schokolade,11,3,100 - 100 g pieces,43.9,Confections,"Desserts, candies, and sweet breads",Old World Delicatessen,Rene Phillips,2743 Bering St.,Anchorage,99508,USA,United Package,(503) 555-3199
514,10442,11,30,20,3,1997-02-11,2,Queso Cabrales,5,4,1 kg pkg.,21.0,Dairy Products,Cheeses,Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,United Package,(503) 555-3199
515,10442,54,80,20,3,1997-02-11,2,Tourtière,25,6,16 pies,7.45,Meat/Poultry,Prepared meats,Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,United Package,(503) 555-3199
516,10442,66,60,20,3,1997-02-11,2,Louisiana Hot Spiced Okra,2,2,24 - 8 oz jars,17.0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",Ernst Handel,Roland Mendel,Kirchgasse 6,Graz,8010,Austria,United Package,(503) 555-3199
517,10443,11,6,66,8,1997-02-12,1,Queso Cabrales,5,4,1 kg pkg.,21.0,Dairy Products,Cheeses,Reggiani Caseifici,Maurizio Moroni,Strada Provinciale 124,Reggio Emilia,42100,Italy,Speedy Express,(503) 555-9831
518,10443,28,12,66,8,1997-02-12,1,Rössle Sauerkraut,12,7,25 - 825 g cans,45.6,Produce,Dried fruit and bean curd,Reggiani Caseifici,Maurizio Moroni,Strada Provinciale 124,Reggio Emilia,42100,Italy,Speedy Express,(503) 555-9831
